datetime,depth,observation,site_id,variable
2023-05-31T13:00:00Z,5,8.9594,splk,temperature
2023-05-31T14:00:00Z,5,8.214,splk,temperature
2023-05-31T15:00:00Z,5,8.2221,splk,temperature
2023-05-31T16:00:00Z,5,7.4911,splk,temperature
2023-05-31T17:00:00Z,5,7.8712,splk,temperature
2023-05-31T18:00:00Z,5,7.9245,splk,temperature
2023-05-31T19:00:00Z,5,8.9639,splk,temperature
2023-05-31T20:00:00Z,5,8.7071,splk,temperature
2023-05-31T21:00:00Z,5,8.8695,splk,temperature
2023-05-31T22:00:00Z,5,8.114,splk,temperature
2023-05-31T23:00:00Z,5,8.7573,splk,temperature
2023-06-01T00:00:00Z,5,8.7714,splk,temperature
2023-06-01T01:00:00Z,5,8.8391,splk,temperature
2023-06-01T02:00:00Z,5,8.5976,splk,temperature
2023-06-01T03:00:00Z,5,8.4459,splk,temperature
2023-06-01T04:00:00Z,5,8.3637,splk,temperature
2023-06-01T05:00:00Z,5,8.2887,splk,temperature
2023-06-01T06:00:00Z,5,8.4382,splk,temperature
2023-06-01T07:00:00Z,5,7.812,splk,temperature
2023-06-01T08:00:00Z,5,8.2565,splk,temperature
2023-06-01T09:00:00Z,5,8.5342,splk,temperature
2023-06-01T10:00:00Z,5,8.4892,splk,temperature
2023-06-01T11:00:00Z,5,9.1484,splk,temperature
2023-06-01T12:00:00Z,5,9.4092,splk,temperature
2023-06-01T13:00:00Z,5,8.3304,splk,temperature
2023-06-01T14:00:00Z,5,9.0233,splk,temperature
2023-06-01T15:00:00Z,5,9.9025,splk,temperature
2023-06-01T16:00:00Z,5,9.468,splk,temperature
2023-06-01T17:00:00Z,5,8.1824,splk,temperature
2023-06-01T18:00:00Z,5,8.7138,splk,temperature
2023-06-01T19:00:00Z,5,9.4377,splk,temperature
2023-06-01T20:00:00Z,5,8.9962,splk,temperature
2023-06-01T21:00:00Z,5,9.155,splk,temperature
2023-06-01T22:00:00Z,5,8.3359,splk,temperature
2023-06-01T23:00:00Z,5,8.9028,splk,temperature
2023-06-02T00:00:00Z,5,8.2313,splk,temperature
2023-06-02T01:00:00Z,5,8.0376,splk,temperature
2023-06-02T02:00:00Z,5,8.7731,splk,temperature
2023-06-02T03:00:00Z,5,8.6036,splk,temperature
2023-06-02T04:00:00Z,5,9.2424,splk,temperature
2023-06-02T05:00:00Z,5,8.7671,splk,temperature
2023-06-02T06:00:00Z,5,8.1019,splk,temperature
2023-06-02T07:00:00Z,5,8.6253,splk,temperature
2023-06-02T08:00:00Z,5,8.9429,splk,temperature
2023-06-02T09:00:00Z,5,9.2476,splk,temperature
2023-06-02T10:00:00Z,5,9.2005,splk,temperature
2023-06-02T11:00:00Z,5,9.2726,splk,temperature
2023-06-02T12:00:00Z,5,8.9249,splk,temperature
2023-06-02T13:00:00Z,5,8.9738,splk,temperature
2023-06-02T14:00:00Z,5,8.3657,splk,temperature
2023-06-02T15:00:00Z,5,7.9247,splk,temperature
2023-06-02T16:00:00Z,5,7.8039,splk,temperature
2023-06-02T17:00:00Z,5,8.7784,splk,temperature
2023-06-02T18:00:00Z,5,8.7005,splk,temperature
2023-06-02T19:00:00Z,5,9.1355,splk,temperature
2023-06-02T20:00:00Z,5,8.5443,splk,temperature
2023-06-02T21:00:00Z,5,8.5024,splk,temperature
2023-06-02T22:00:00Z,5,9.0599,splk,temperature
2023-06-02T23:00:00Z,5,9.0603,splk,temperature
2023-06-03T00:00:00Z,5,8.7373,splk,temperature
2023-06-03T01:00:00Z,5,8.7161,splk,temperature
2023-06-03T02:00:00Z,5,8.9844,splk,temperature
2023-06-03T03:00:00Z,5,8.8329,splk,temperature
2023-06-03T04:00:00Z,5,8.7662,splk,temperature
2023-06-03T05:00:00Z,5,8.362,splk,temperature
2023-06-03T06:00:00Z,5,8.8496,splk,temperature
2023-06-03T07:00:00Z,5,8.9611,splk,temperature
2023-06-03T08:00:00Z,5,8.5236,splk,temperature
2023-06-03T09:00:00Z,5,9.4305,splk,temperature
2023-06-03T10:00:00Z,5,9.0449,splk,temperature
2023-06-03T11:00:00Z,5,9.5192,splk,temperature
2023-06-03T12:00:00Z,5,9.7908,splk,temperature
2023-06-03T13:00:00Z,5,9.7109,splk,temperature
2023-06-03T14:00:00Z,5,9.0625,splk,temperature
2023-06-03T15:00:00Z,5,9.0029,splk,temperature
2023-06-03T16:00:00Z,5,8.5572,splk,temperature
2023-06-03T17:00:00Z,5,8.3446,splk,temperature
2023-06-03T18:00:00Z,5,8.8047,splk,temperature
2023-06-03T19:00:00Z,5,9.0509,splk,temperature
2023-06-03T20:00:00Z,5,8.6791,splk,temperature
2023-06-03T21:00:00Z,5,9.8181,splk,temperature
2023-06-03T22:00:00Z,5,9.9834,splk,temperature
2023-06-03T23:00:00Z,5,9.0071,splk,temperature
2023-06-04T00:00:00Z,5,9.6307,splk,temperature
2023-06-04T01:00:00Z,5,9.3886,splk,temperature
2023-06-04T02:00:00Z,5,9.519,splk,temperature
2023-06-04T03:00:00Z,5,9.1051,splk,temperature
2023-06-04T04:00:00Z,5,9.1176,splk,temperature
2023-06-04T05:00:00Z,5,8.9333,splk,temperature
2023-06-04T06:00:00Z,5,8.907,splk,temperature
2023-06-04T07:00:00Z,5,9.1653,splk,temperature
2023-06-04T08:00:00Z,5,9.1523,splk,temperature
2023-06-04T09:00:00Z,5,9.0354,splk,temperature
2023-06-04T10:00:00Z,5,9.078,splk,temperature
2023-06-04T11:00:00Z,5,9.1294,splk,temperature
2023-06-04T12:00:00Z,5,9.2644,splk,temperature
2023-06-04T13:00:00Z,5,9.3082,splk,temperature
2023-06-04T14:00:00Z,5,8.9339,splk,temperature
2023-06-04T15:00:00Z,5,8.902,splk,temperature
2023-06-04T16:00:00Z,5,8.6774,splk,temperature
2023-06-04T17:00:00Z,5,8.4803,splk,temperature
2023-06-04T18:00:00Z,5,8.8897,splk,temperature
2023-06-04T19:00:00Z,5,8.8335,splk,temperature
2023-06-04T20:00:00Z,5,9.0491,splk,temperature
2023-06-04T21:00:00Z,5,9.3599,splk,temperature
2023-06-04T22:00:00Z,5,8.9106,splk,temperature
2023-06-04T23:00:00Z,5,8.9455,splk,temperature
2023-06-05T00:00:00Z,5,8.9454,splk,temperature
2023-06-05T01:00:00Z,5,9.1029,splk,temperature
2023-06-05T02:00:00Z,5,9.16,splk,temperature
2023-06-05T03:00:00Z,5,8.8737,splk,temperature
2023-05-18T06:00:00Z,6,19.7012,splk,temperature
2023-05-18T07:00:00Z,6,8.5964,splk,temperature
2023-05-18T08:00:00Z,6,6.2519,splk,temperature
2023-05-18T09:00:00Z,6,5.4183,splk,temperature
2023-05-18T10:00:00Z,6,6.1052,splk,temperature
2023-05-18T11:00:00Z,6,6.0852,splk,temperature
2023-05-18T12:00:00Z,6,5.9156,splk,temperature
2023-05-18T13:00:00Z,6,6.2007,splk,temperature
2023-05-18T15:00:00Z,6,6.8142,splk,temperature
2023-05-18T20:00:00Z,6,5.4491,splk,temperature
2023-05-18T21:00:00Z,6,5.4088,splk,temperature
2023-05-18T22:00:00Z,6,5.2888,splk,temperature
2023-05-18T23:00:00Z,6,5.4726,splk,temperature
2023-05-19T10:00:00Z,6,5.8451,splk,temperature
2023-05-19T11:00:00Z,6,5.7021,splk,temperature
2023-05-19T12:00:00Z,6,5.7225,splk,temperature
2023-05-19T13:00:00Z,6,5.622,splk,temperature
2023-05-19T14:00:00Z,6,5.3956,splk,temperature
2023-05-19T15:00:00Z,6,5.9086,splk,temperature
2023-05-19T20:00:00Z,6,6.4571,splk,temperature
2023-05-19T21:00:00Z,6,6.1683,splk,temperature
2023-05-19T22:00:00Z,6,5.5098,splk,temperature
2023-05-19T23:00:00Z,6,5.5134,splk,temperature
2023-05-20T04:00:00Z,6,6.5674,splk,temperature
2023-05-20T05:00:00Z,6,6.7827,splk,temperature
2023-05-20T06:00:00Z,6,6.6345,splk,temperature
2023-05-20T07:00:00Z,6,5.9015,splk,temperature
2023-05-20T08:00:00Z,6,5.5997,splk,temperature
2023-05-20T09:00:00Z,6,5.6629,splk,temperature
2023-05-20T10:00:00Z,6,5.818,splk,temperature
2023-05-20T11:00:00Z,6,5.7868,splk,temperature
2023-05-20T12:00:00Z,6,5.9051,splk,temperature
2023-05-20T13:00:00Z,6,6.7861,splk,temperature
2023-05-20T14:00:00Z,6,5.4281,splk,temperature
2023-05-20T15:00:00Z,6,6.1561,splk,temperature
2023-05-20T20:00:00Z,6,5.4895,splk,temperature
2023-05-20T21:00:00Z,6,6.1557,splk,temperature
2023-05-20T22:00:00Z,6,5.998,splk,temperature
2023-05-20T23:00:00Z,6,5.9128,splk,temperature
2023-05-21T03:00:00Z,6,6.0444,splk,temperature
2023-05-21T04:00:00Z,6,6.0179,splk,temperature
2023-05-21T05:00:00Z,6,5.9818,splk,temperature
2023-05-21T06:00:00Z,6,5.9863,splk,temperature
2023-05-21T07:00:00Z,6,5.9949,splk,temperature
2023-05-21T08:00:00Z,6,5.9992,splk,temperature
2023-05-21T09:00:00Z,6,5.8128,splk,temperature
2023-05-21T10:00:00Z,6,5.7612,splk,temperature
2023-05-21T11:00:00Z,6,5.8353,splk,temperature
2023-05-21T12:00:00Z,6,5.9222,splk,temperature
2023-05-21T13:00:00Z,6,5.9913,splk,temperature
2023-05-21T14:00:00Z,6,6.3043,splk,temperature
2023-05-21T15:00:00Z,6,6.1895,splk,temperature
2023-05-21T20:00:00Z,6,5.6949,splk,temperature
2023-05-21T21:00:00Z,6,5.8597,splk,temperature
2023-05-21T22:00:00Z,6,6.125,splk,temperature
2023-05-21T23:00:00Z,6,6.0138,splk,temperature
2023-05-22T03:00:00Z,6,5.9219,splk,temperature
2023-05-22T04:00:00Z,6,5.926,splk,temperature
2023-05-22T05:00:00Z,6,5.5741,splk,temperature
2023-05-22T06:00:00Z,6,5.8756,splk,temperature
2023-05-22T07:00:00Z,6,5.8596,splk,temperature
2023-05-22T08:00:00Z,6,5.9699,splk,temperature
2023-05-22T09:00:00Z,6,6.19,splk,temperature
2023-05-22T10:00:00Z,6,6.2241,splk,temperature
2023-05-22T11:00:00Z,6,6.2137,splk,temperature
2023-05-22T12:00:00Z,6,5.9003,splk,temperature
2023-05-22T13:00:00Z,6,6.0962,splk,temperature
2023-05-22T14:00:00Z,6,5.8509,splk,temperature
2023-05-22T15:00:00Z,6,5.7938,splk,temperature
2023-05-22T20:00:00Z,6,6.1705,splk,temperature
2023-05-22T21:00:00Z,6,6.3685,splk,temperature
2023-05-22T22:00:00Z,6,6.4386,splk,temperature
2023-05-22T23:00:00Z,6,6.1545,splk,temperature
2023-05-23T03:00:00Z,6,5.9181,splk,temperature
2023-05-23T04:00:00Z,6,6.0309,splk,temperature
2023-05-23T05:00:00Z,6,6.2164,splk,temperature
2023-05-23T06:00:00Z,6,6.3494,splk,temperature
2023-05-23T07:00:00Z,6,6.2816,splk,temperature
2023-05-23T08:00:00Z,6,6.2248,splk,temperature
2023-05-23T09:00:00Z,6,6.1793,splk,temperature
2023-05-23T10:00:00Z,6,5.9949,splk,temperature
2023-05-23T11:00:00Z,6,5.7041,splk,temperature
2023-05-23T12:00:00Z,6,5.6607,splk,temperature
2023-05-23T13:00:00Z,6,5.9729,splk,temperature
2023-05-23T14:00:00Z,6,5.8844,splk,temperature
2023-05-23T15:00:00Z,6,6.0091,splk,temperature
2023-05-24T02:00:00Z,6,6.3766,splk,temperature
2023-05-24T03:00:00Z,6,6.1591,splk,temperature
2023-05-24T04:00:00Z,6,6.3086,splk,temperature
2023-05-24T05:00:00Z,6,5.8573,splk,temperature
2023-05-24T06:00:00Z,6,6.3767,splk,temperature
2023-05-24T07:00:00Z,6,6.4677,splk,temperature
2023-05-24T08:00:00Z,6,6.4441,splk,temperature
2023-05-24T09:00:00Z,6,6.3428,splk,temperature
2023-05-24T10:00:00Z,6,6.3154,splk,temperature
2023-05-24T11:00:00Z,6,6.3196,splk,temperature
2023-05-24T12:00:00Z,6,6.337,splk,temperature
2023-05-24T13:00:00Z,6,5.9108,splk,temperature
2023-05-24T14:00:00Z,6,6.0885,splk,temperature
2023-05-24T15:00:00Z,6,5.956,splk,temperature
2023-05-24T16:00:00Z,6,5.9002,splk,temperature
2023-05-24T17:00:00Z,6,5.7362,splk,temperature
2023-05-24T18:00:00Z,6,5.9419,splk,temperature
2023-05-24T19:00:00Z,6,6.0697,splk,temperature
2023-05-24T20:00:00Z,6,6.0443,splk,temperature
2023-05-24T21:00:00Z,6,6.1569,splk,temperature
2023-05-24T22:00:00Z,6,6.1473,splk,temperature
2023-05-24T23:00:00Z,6,6.1994,splk,temperature
2023-05-25T00:00:00Z,6,6.2336,splk,temperature
2023-05-25T01:00:00Z,6,6.3485,splk,temperature
2023-05-25T02:00:00Z,6,6.0269,splk,temperature
2023-05-25T03:00:00Z,6,5.8136,splk,temperature
2023-05-25T04:00:00Z,6,6.231,splk,temperature
2023-05-25T05:00:00Z,6,6.5042,splk,temperature
2023-05-25T06:00:00Z,6,6.3394,splk,temperature
2023-05-25T07:00:00Z,6,6.7195,splk,temperature
2023-05-25T08:00:00Z,6,6.6027,splk,temperature
2023-05-25T09:00:00Z,6,6.7862,splk,temperature
2023-05-25T10:00:00Z,6,6.6658,splk,temperature
2023-05-25T11:00:00Z,6,6.2182,splk,temperature
2023-05-25T12:00:00Z,6,5.997,splk,temperature
2023-05-25T13:00:00Z,6,6.0988,splk,temperature
2023-05-25T14:00:00Z,6,6.116,splk,temperature
2023-05-25T15:00:00Z,6,5.877,splk,temperature
2023-05-25T16:00:00Z,6,6.0248,splk,temperature
2023-05-25T17:00:00Z,6,5.9095,splk,temperature
2023-05-25T18:00:00Z,6,6.1467,splk,temperature
2023-05-25T19:00:00Z,6,6.5038,splk,temperature
2023-05-25T20:00:00Z,6,6.7517,splk,temperature
2023-05-25T21:00:00Z,6,6.7529,splk,temperature
2023-05-25T22:00:00Z,6,6.5517,splk,temperature
2023-05-25T23:00:00Z,6,6.0399,splk,temperature
2023-05-26T00:00:00Z,6,6.0426,splk,temperature
2023-05-26T01:00:00Z,6,6.238,splk,temperature
2023-05-26T02:00:00Z,6,6.2554,splk,temperature
2023-05-26T03:00:00Z,6,6.2142,splk,temperature
2023-05-26T04:00:00Z,6,6.4328,splk,temperature
2023-05-26T05:00:00Z,6,6.3487,splk,temperature
2023-05-26T06:00:00Z,6,6.1797,splk,temperature
2023-05-26T07:00:00Z,6,6.3276,splk,temperature
2023-05-26T08:00:00Z,6,6.525,splk,temperature
2023-05-26T09:00:00Z,6,6.8228,splk,temperature
2023-05-26T10:00:00Z,6,6.3605,splk,temperature
2023-05-26T11:00:00Z,6,6.2021,splk,temperature
2023-05-26T12:00:00Z,6,6.6209,splk,temperature
2023-05-26T13:00:00Z,6,6.2387,splk,temperature
2023-05-26T14:00:00Z,6,5.9729,splk,temperature
2023-05-26T15:00:00Z,6,6.0178,splk,temperature
2023-05-26T16:00:00Z,6,6.0148,splk,temperature
2023-05-26T17:00:00Z,6,6.0081,splk,temperature
2023-05-26T18:00:00Z,6,6.3613,splk,temperature
2023-05-26T19:00:00Z,6,6.6512,splk,temperature
2023-05-26T20:00:00Z,6,6.7032,splk,temperature
2023-05-26T21:00:00Z,6,6.4463,splk,temperature
2023-05-26T22:00:00Z,6,6.2935,splk,temperature
2023-05-26T23:00:00Z,6,6.793,splk,temperature
2023-05-27T00:00:00Z,6,6.7679,splk,temperature
2023-05-27T01:00:00Z,6,6.7603,splk,temperature
2023-05-27T02:00:00Z,6,6.2499,splk,temperature
2023-05-27T03:00:00Z,6,6.4297,splk,temperature
2023-05-27T04:00:00Z,6,6.5083,splk,temperature
2023-05-27T05:00:00Z,6,6.4371,splk,temperature
2023-05-27T06:00:00Z,6,6.3761,splk,temperature
2023-05-27T07:00:00Z,6,6.3017,splk,temperature
2023-05-27T08:00:00Z,6,6.2142,splk,temperature
2023-05-27T09:00:00Z,6,6.2833,splk,temperature
2023-05-27T10:00:00Z,6,6.5481,splk,temperature
2023-05-27T11:00:00Z,6,6.5426,splk,temperature
2023-05-27T12:00:00Z,6,6.3775,splk,temperature
2023-05-27T13:00:00Z,6,6.4427,splk,temperature
2023-05-27T14:00:00Z,6,6.4456,splk,temperature
2023-05-27T15:00:00Z,6,5.9695,splk,temperature
2023-05-27T16:00:00Z,6,6.2294,splk,temperature
2023-05-27T17:00:00Z,6,6.308,splk,temperature
2023-05-27T18:00:00Z,6,6.413,splk,temperature
2023-05-27T19:00:00Z,6,6.8494,splk,temperature
2023-05-27T20:00:00Z,6,7.0495,splk,temperature
2023-05-27T21:00:00Z,6,7.0949,splk,temperature
2023-05-27T22:00:00Z,6,6.8823,splk,temperature
2023-05-27T23:00:00Z,6,6.3604,splk,temperature
2023-05-28T00:00:00Z,6,6.2558,splk,temperature
2023-05-28T01:00:00Z,6,6.4912,splk,temperature
2023-05-28T02:00:00Z,6,6.4385,splk,temperature
2023-05-28T03:00:00Z,6,6.5834,splk,temperature
2023-05-28T04:00:00Z,6,6.7041,splk,temperature
2023-05-28T05:00:00Z,6,6.5265,splk,temperature
2023-05-28T06:00:00Z,6,6.6171,splk,temperature
2023-05-28T07:00:00Z,6,6.2704,splk,temperature
2023-05-28T08:00:00Z,6,6.7388,splk,temperature
2023-05-28T09:00:00Z,6,6.9809,splk,temperature
2023-05-28T10:00:00Z,6,6.7547,splk,temperature
2023-05-28T11:00:00Z,6,6.7377,splk,temperature
2023-05-28T12:00:00Z,6,7.0672,splk,temperature
2023-05-28T13:00:00Z,6,7.0531,splk,temperature
2023-05-28T14:00:00Z,6,6.3223,splk,temperature
2023-05-28T15:00:00Z,6,6.1769,splk,temperature
2023-05-28T16:00:00Z,6,6.4932,splk,temperature
2023-05-28T17:00:00Z,6,6.5972,splk,temperature
2023-05-28T18:00:00Z,6,6.7469,splk,temperature
2023-05-28T19:00:00Z,6,7.1214,splk,temperature
2023-05-28T20:00:00Z,6,7.1332,splk,temperature
2023-05-28T21:00:00Z,6,6.5728,splk,temperature
2023-05-28T22:00:00Z,6,6.8745,splk,temperature
2023-05-28T23:00:00Z,6,6.7808,splk,temperature
2023-05-29T00:00:00Z,6,6.8621,splk,temperature
2023-05-29T01:00:00Z,6,7.0372,splk,temperature
2023-05-29T02:00:00Z,6,6.9564,splk,temperature
2023-05-29T03:00:00Z,6,6.8824,splk,temperature
2023-05-29T04:00:00Z,6,6.8868,splk,temperature
2023-05-29T05:00:00Z,6,6.4384,splk,temperature
2023-05-29T06:00:00Z,6,6.3618,splk,temperature
2023-05-29T07:00:00Z,6,6.387,splk,temperature
2023-05-29T08:00:00Z,6,6.3073,splk,temperature
2023-05-29T09:00:00Z,6,6.6947,splk,temperature
2023-05-29T10:00:00Z,6,6.6545,splk,temperature
2023-05-29T11:00:00Z,6,7.0193,splk,temperature
2023-05-29T12:00:00Z,6,6.6438,splk,temperature
2023-05-29T13:00:00Z,6,6.7521,splk,temperature
2023-05-29T14:00:00Z,6,6.6571,splk,temperature
2023-05-29T15:00:00Z,6,6.5121,splk,temperature
2023-05-29T16:00:00Z,6,6.5388,splk,temperature
2023-05-29T17:00:00Z,6,6.7228,splk,temperature
2023-05-29T18:00:00Z,6,6.3986,splk,temperature
2023-05-29T19:00:00Z,6,6.8273,splk,temperature
2023-05-29T20:00:00Z,6,7.319,splk,temperature
2023-05-29T21:00:00Z,6,7.0461,splk,temperature
2023-05-29T22:00:00Z,6,6.4806,splk,temperature
2023-05-29T23:00:00Z,6,6.506,splk,temperature
2023-05-30T00:00:00Z,6,7.1603,splk,temperature
2023-05-30T01:00:00Z,6,6.8219,splk,temperature
2023-05-30T02:00:00Z,6,7.0633,splk,temperature
2023-05-30T03:00:00Z,6,6.8302,splk,temperature
2023-05-30T04:00:00Z,6,6.802,splk,temperature
2023-05-30T05:00:00Z,6,6.8098,splk,temperature
2023-05-30T06:00:00Z,6,6.508,splk,temperature
2023-05-30T07:00:00Z,6,6.4881,splk,temperature
2023-05-30T08:00:00Z,6,6.786,splk,temperature
2023-05-30T09:00:00Z,6,6.6132,splk,temperature
2023-05-30T10:00:00Z,6,6.8745,splk,temperature
2023-05-30T11:00:00Z,6,6.875,splk,temperature
2023-05-30T12:00:00Z,6,6.7067,splk,temperature
2023-05-30T13:00:00Z,6,7.2483,splk,temperature
2023-05-30T14:00:00Z,6,6.8452,splk,temperature
2023-05-30T15:00:00Z,6,6.7068,splk,temperature
2023-05-30T16:00:00Z,6,6.8333,splk,temperature
2023-05-30T17:00:00Z,6,6.8277,splk,temperature
2023-05-30T18:00:00Z,6,6.6695,splk,temperature
2023-05-30T19:00:00Z,6,6.9811,splk,temperature
2023-05-30T20:00:00Z,6,7.206,splk,temperature
2023-05-30T21:00:00Z,6,7.3401,splk,temperature
2023-05-30T22:00:00Z,6,6.7036,splk,temperature
2023-05-30T23:00:00Z,6,6.9303,splk,temperature
2023-05-31T00:00:00Z,6,7.2688,splk,temperature
2023-05-31T01:00:00Z,6,6.9649,splk,temperature
2023-05-31T02:00:00Z,6,6.7634,splk,temperature
2023-05-31T03:00:00Z,6,6.7931,splk,temperature
2023-05-31T04:00:00Z,6,6.7363,splk,temperature
2023-05-31T05:00:00Z,6,6.6555,splk,temperature
2023-05-31T06:00:00Z,6,6.6591,splk,temperature
2023-05-31T07:00:00Z,6,6.6628,splk,temperature
2023-05-31T08:00:00Z,6,6.6714,splk,temperature
2023-05-31T09:00:00Z,6,7.0145,splk,temperature
2023-05-31T10:00:00Z,6,7.1479,splk,temperature
2023-05-31T11:00:00Z,6,7.0742,splk,temperature
2023-05-31T12:00:00Z,6,7.1028,splk,temperature
2023-05-31T13:00:00Z,6,6.9416,splk,temperature
2023-05-31T14:00:00Z,6,6.9169,splk,temperature
2023-05-31T15:00:00Z,6,6.7632,splk,temperature
2023-05-31T16:00:00Z,6,6.5471,splk,temperature
2023-05-31T17:00:00Z,6,6.6012,splk,temperature
2023-05-31T18:00:00Z,6,6.3126,splk,temperature
2023-05-31T19:00:00Z,6,7.3258,splk,temperature
2023-05-31T20:00:00Z,6,7.3332,splk,temperature
2023-05-31T21:00:00Z,6,7.3896,splk,temperature
2023-05-31T22:00:00Z,6,6.738,splk,temperature
2023-05-31T23:00:00Z,6,7.3259,splk,temperature
2023-06-01T00:00:00Z,6,7.222,splk,temperature
2023-06-01T01:00:00Z,6,6.7891,splk,temperature
2023-06-01T02:00:00Z,6,7.226,splk,temperature
2023-06-01T03:00:00Z,6,6.9681,splk,temperature
2023-06-01T04:00:00Z,6,6.7721,splk,temperature
2023-06-01T05:00:00Z,6,6.875,splk,temperature
2023-06-01T06:00:00Z,6,6.8397,splk,temperature
2023-06-01T07:00:00Z,6,6.655,splk,temperature
2023-06-01T08:00:00Z,6,6.8777,splk,temperature
2023-06-01T09:00:00Z,6,6.7937,splk,temperature
2023-06-01T10:00:00Z,6,7.0085,splk,temperature
2023-06-01T11:00:00Z,6,7.0012,splk,temperature
2023-06-01T12:00:00Z,6,7.4178,splk,temperature
2023-06-01T13:00:00Z,6,6.6742,splk,temperature
2023-06-01T14:00:00Z,6,7.1312,splk,temperature
2023-06-01T15:00:00Z,6,7.1499,splk,temperature
2023-06-01T16:00:00Z,6,7.4153,splk,temperature
2023-06-01T17:00:00Z,6,6.6537,splk,temperature
2023-06-01T18:00:00Z,6,7.3726,splk,temperature
2023-06-01T19:00:00Z,6,8.0379,splk,temperature
2023-06-01T20:00:00Z,6,7.0377,splk,temperature
2023-06-01T21:00:00Z,6,7.3998,splk,temperature
2023-06-01T22:00:00Z,6,6.7848,splk,temperature
2023-06-01T23:00:00Z,6,6.9686,splk,temperature
2023-06-02T00:00:00Z,6,6.8949,splk,temperature
2023-06-02T01:00:00Z,6,6.7202,splk,temperature
2023-06-02T02:00:00Z,6,6.9069,splk,temperature
2023-06-02T03:00:00Z,6,6.9178,splk,temperature
2023-06-02T04:00:00Z,6,7.087,splk,temperature
2023-06-02T05:00:00Z,6,6.7837,splk,temperature
2023-06-02T06:00:00Z,6,6.9047,splk,temperature
2023-06-02T07:00:00Z,6,7.3105,splk,temperature
2023-06-02T08:00:00Z,6,7.3088,splk,temperature
2023-06-02T09:00:00Z,6,7.9458,splk,temperature
2023-06-02T10:00:00Z,6,7.6098,splk,temperature
2023-06-02T11:00:00Z,6,7.529,splk,temperature
2023-06-02T12:00:00Z,6,7.1818,splk,temperature
2023-06-02T13:00:00Z,6,7.0198,splk,temperature
2023-06-02T14:00:00Z,6,6.9024,splk,temperature
2023-06-02T15:00:00Z,6,6.6118,splk,temperature
2023-06-02T16:00:00Z,6,6.5892,splk,temperature
2023-06-02T17:00:00Z,6,7.0773,splk,temperature
2023-06-02T18:00:00Z,6,7.0606,splk,temperature
2023-06-02T19:00:00Z,6,7.5101,splk,temperature
2023-06-02T20:00:00Z,6,6.9085,splk,temperature
2023-06-02T21:00:00Z,6,6.8584,splk,temperature
2023-06-02T22:00:00Z,6,7.5855,splk,temperature
2023-06-02T23:00:00Z,6,7.2254,splk,temperature
2023-06-03T00:00:00Z,6,7.3298,splk,temperature
2023-06-03T01:00:00Z,6,7.1245,splk,temperature
2023-06-03T02:00:00Z,6,7.0198,splk,temperature
2023-06-03T03:00:00Z,6,6.9778,splk,temperature
2023-06-03T04:00:00Z,6,6.8231,splk,temperature
2023-06-03T05:00:00Z,6,6.7338,splk,temperature
2023-06-03T06:00:00Z,6,7.0907,splk,temperature
2023-06-03T07:00:00Z,6,6.98,splk,temperature
2023-06-03T08:00:00Z,6,7.134,splk,temperature
2023-06-03T09:00:00Z,6,7.5169,splk,temperature
2023-06-03T10:00:00Z,6,7.1238,splk,temperature
2023-06-03T11:00:00Z,6,7.53,splk,temperature
2023-06-03T12:00:00Z,6,7.6068,splk,temperature
2023-06-03T13:00:00Z,6,7.3414,splk,temperature
2023-06-03T14:00:00Z,6,7.3368,splk,temperature
2023-06-03T15:00:00Z,6,7.3708,splk,temperature
2023-06-03T16:00:00Z,6,7.0251,splk,temperature
2023-06-03T17:00:00Z,6,6.9147,splk,temperature
2023-06-03T18:00:00Z,6,6.9788,splk,temperature
2023-06-03T19:00:00Z,6,7.2569,splk,temperature
2023-06-03T20:00:00Z,6,6.9824,splk,temperature
2023-06-03T21:00:00Z,6,7.0993,splk,temperature
2023-06-03T22:00:00Z,6,6.9399,splk,temperature
2023-06-03T23:00:00Z,6,7.7343,splk,temperature
2023-06-04T00:00:00Z,6,7.5104,splk,temperature
2023-06-04T01:00:00Z,6,7.2702,splk,temperature
2023-06-04T02:00:00Z,6,7.2594,splk,temperature
2023-06-04T03:00:00Z,6,7.0753,splk,temperature
2023-06-04T04:00:00Z,6,7.1102,splk,temperature
2023-06-04T05:00:00Z,6,7.2131,splk,temperature
2023-06-04T06:00:00Z,6,7.2789,splk,temperature
2023-06-04T07:00:00Z,6,7.0809,splk,temperature
2023-06-04T08:00:00Z,6,7.1059,splk,temperature
2023-06-04T09:00:00Z,6,7.3838,splk,temperature
2023-06-04T10:00:00Z,6,7.3877,splk,temperature
2023-06-04T11:00:00Z,6,7.5194,splk,temperature
2023-06-04T12:00:00Z,6,7.7115,splk,temperature
2023-06-04T13:00:00Z,6,7.1808,splk,temperature
2023-06-04T14:00:00Z,6,7.3342,splk,temperature
2023-06-04T15:00:00Z,6,6.9934,splk,temperature
2023-06-04T16:00:00Z,6,7.2614,splk,temperature
2023-06-04T17:00:00Z,6,7.0733,splk,temperature
2023-06-04T18:00:00Z,6,7.0397,splk,temperature
2023-06-04T19:00:00Z,6,7.2363,splk,temperature
2023-06-04T20:00:00Z,6,7.3064,splk,temperature
2023-06-04T21:00:00Z,6,7.2093,splk,temperature
2023-06-04T22:00:00Z,6,7.35,splk,temperature
2023-06-04T23:00:00Z,6,7.3454,splk,temperature
